,SK_ID_CURR
23168,367081.0
23169,367083.0
23170,367090.0
23171,367092.0
23172,367094.0
23173,367110.0
23174,367113.0
23175,367123.0
23176,367128.0
23177,367139.0
23178,367156.0
23179,367170.0
23180,367172.0
23181,367174.0
23182,367187.0
23183,367191.0
23184,367199.0
23185,367209.0
23186,367213.0
23187,367230.0
23188,367294.0
23189,367296.0
23190,367313.0
23191,367318.0
23192,367326.0
23193,367328.0
23194,367329.0
23195,367335.0
23196,367345.0
23197,367354.0
23198,367356.0
23199,367359.0
23200,367365.0
23201,367369.0
23202,367370.0
23203,367372.0
23204,367376.0
23205,367378.0
23206,367407.0
23207,367413.0
23208,367418.0
23209,367431.0
23210,367451.0
23211,367454.0
23212,367467.0
23213,367480.0
23214,367524.0
23215,367548.0
23216,367564.0
23217,367577.0
23218,367584.0
23219,367612.0
23220,367633.0
23221,367642.0
23222,367655.0
23223,367695.0
23224,367700.0
23225,367702.0
23226,367719.0
23227,367721.0
23228,367722.0
23229,367728.0
23230,367730.0
23231,367735.0
23232,367766.0
23233,367771.0
23234,367773.0
23235,367774.0
23236,367775.0
23237,367795.0
23238,367807.0
23239,367814.0
23240,367818.0
23241,367838.0
23242,367840.0
23243,367844.0
23244,367848.0
23245,367861.0
23246,367872.0
23247,367899.0
23248,367915.0
23249,367944.0
23250,367961.0
23251,367962.0
23252,367966.0
23253,367976.0
23254,367992.0
23255,367996.0
23256,368028.0
23257,368030.0
23258,368045.0
23259,368049.0
23260,368052.0
23261,368093.0
23262,368095.0
23263,368099.0
23264,368109.0
23265,368114.0
23266,368140.0
23267,368142.0
23268,368145.0
23269,368186.0
23270,368191.0
23271,368192.0
23272,368195.0
23273,368203.0
23274,368218.0
23275,368232.0
23276,368240.0
23277,368267.0
23278,368268.0
23279,368269.0
23280,368280.0
23281,368297.0
23282,368306.0
23283,368338.0
23284,368346.0
23285,368354.0
23286,368372.0
23287,368376.0
23288,368400.0
23289,368402.0
23290,368417.0
23291,368421.0
23292,368430.0
23293,368435.0
23294,368486.0
23295,368503.0
23296,368505.0
23297,368521.0
23298,368524.0
23299,368526.0
23300,368542.0
23301,368545.0
23302,368549.0
23303,368558.0
23304,368564.0
23305,368590.0
23306,368595.0
23307,368619.0
23308,368637.0
23309,368668.0
23310,368676.0
23311,368688.0
23312,368692.0
23313,368701.0
23314,368703.0
23315,368728.0
23316,368733.0
23317,368746.0
23318,368756.0
23319,368779.0
23320,368783.0
23321,368821.0
23322,368822.0
23323,368832.0
23324,368834.0
23325,368851.0
23326,368854.0
23327,368881.0
23328,368950.0
23329,368951.0
23330,368957.0
23331,368972.0
23332,368990.0
23333,369036.0
23334,369075.0
23335,369080.0
23336,369083.0
23337,369089.0
23338,369090.0
23339,369093.0
23340,369101.0
23341,369108.0
23342,369118.0
23343,369119.0
23344,369132.0
23345,369146.0
23346,369161.0
23347,369170.0
23348,369172.0
23349,369188.0
23350,369189.0
23351,369207.0
23352,369214.0
23353,369228.0
23354,369239.0
23355,369261.0
23356,369273.0
23357,369297.0
23358,369301.0
23359,369308.0
23360,369310.0
23361,369318.0
23362,369387.0
23363,369401.0
23364,369403.0
23365,369417.0
23366,369429.0
23367,369440.0
23368,369441.0
23369,369449.0
23370,369472.0
23371,369490.0
23372,369496.0
23373,369503.0
23374,369542.0
23375,369543.0
23376,369553.0
23377,369575.0
23378,369577.0
23379,369579.0
23380,369599.0
23381,369614.0
23382,369617.0
23383,369629.0
23384,369643.0
23385,369645.0
23386,369646.0
23387,369674.0
23388,369694.0
23389,369697.0
23390,369707.0
23391,369718.0
23392,369728.0
23393,369729.0
23394,369734.0
23395,369738.0
23396,369753.0
23397,369762.0
23398,369789.0
23399,369800.0
23400,369804.0
23401,369808.0
23402,369816.0
23403,369820.0
23404,369836.0
23405,369841.0
23406,369845.0
23407,369849.0
23408,369855.0
23409,369858.0
23410,369888.0
23411,369891.0
23412,369892.0
23413,369914.0
23414,369916.0
23415,369929.0
23416,369962.0
23417,369970.0
23418,369989.0
23419,369994.0
23420,369998.0
23421,370001.0
23422,370004.0
23423,370017.0
23424,370025.0
23425,370042.0
23426,370054.0
23427,370056.0
23428,370074.0
23429,370092.0
23430,370095.0
23431,370102.0
23432,370113.0
23433,370121.0
23434,370125.0
23435,370129.0
23436,370136.0
23437,370151.0
23438,370152.0
23439,370159.0
23440,370176.0
23441,370193.0
23442,370202.0
23443,370209.0
23444,370212.0
23445,370228.0
23446,370236.0
23447,370248.0
23448,370251.0
23449,370253.0
23450,370258.0
23451,370259.0
23452,370274.0
23453,370282.0
23454,370315.0
23455,370357.0
23456,370363.0
23457,370369.0
23458,370375.0
23459,370404.0
23460,370438.0
23461,370444.0
23462,370450.0
23463,370452.0
23464,370472.0
23465,370484.0
23466,370494.0
23467,370501.0
23468,370511.0
23469,370532.0
23470,370540.0
23471,370561.0
23472,370569.0
23473,370603.0
23474,370616.0
23475,370618.0
23476,370620.0
23477,370628.0
23478,370641.0
23479,370652.0
23480,370658.0
23481,370671.0
23482,370716.0
23483,370717.0
23484,370718.0
23485,370732.0
23486,370737.0
23487,370750.0
23488,370761.0
23489,370762.0
23490,370769.0
23491,370783.0
23492,370812.0
23493,370836.0
23494,370839.0
23495,370849.0
23496,370885.0
23497,370889.0
23498,370908.0
23499,370973.0
23500,371009.0
23501,371014.0
23502,371026.0
23503,371054.0
23504,371057.0
23505,371061.0
23506,371062.0
23507,371081.0
23508,371082.0
23509,371086.0
23510,371093.0
23511,371098.0
23512,371106.0
23513,371124.0
23514,371165.0
23515,371168.0
23516,371200.0
23517,371224.0
23518,371246.0
23519,371269.0
23520,371270.0
23521,371281.0
23522,371283.0
23523,371284.0
23524,371300.0
23525,371352.0
23526,371356.0
23527,371358.0
23528,371359.0
23529,371369.0
23530,371377.0
23531,371399.0
23532,371415.0
23533,371425.0
23534,371438.0
23535,371459.0
23536,371489.0
23537,371499.0
23538,371527.0
23539,371581.0
23540,371590.0
23541,371594.0
23542,371596.0
23543,371609.0
23544,371634.0
23545,371645.0
23546,371650.0
23547,371654.0
23548,371683.0
23549,371743.0
23550,371748.0
23551,371750.0
23552,371765.0
23553,371785.0
23554,371789.0
23555,371791.0
23556,371802.0
23557,371803.0
23558,371808.0
23559,371825.0
23560,371836.0
23561,371853.0
23562,371865.0
23563,371877.0
23564,371880.0
23565,371881.0
23566,371882.0
23567,371884.0
23568,371890.0
23569,371918.0
23570,371927.0
23571,371949.0
23572,371950.0
23573,371966.0
23574,371968.0
23575,371971.0
23576,372024.0
23577,372028.0
23578,372046.0
23579,372052.0
23580,372061.0
23581,372062.0
23582,372064.0
23583,372068.0
23584,372069.0
23585,372073.0
23586,372084.0
23587,372086.0
23588,372095.0
23589,372143.0
23590,372149.0
23591,372160.0
23592,372164.0
23593,372169.0
23594,372177.0
23595,372188.0
23596,372199.0
23597,372203.0
23598,372209.0
23599,372215.0
23600,372228.0
23601,372231.0
23602,372240.0
23603,372242.0
23604,372243.0
23605,372253.0
23606,372261.0
23607,372278.0
23608,372324.0
23609,372361.0
23610,372401.0
23611,372416.0
23612,372429.0
23613,372436.0
23614,372473.0
23615,372490.0
23616,372493.0
23617,372497.0
23618,372505.0
23619,372512.0
23620,372515.0
23621,372528.0
23622,372529.0
23623,372538.0
23624,372539.0
23625,372541.0
23626,372554.0
23627,372555.0
23628,372557.0
23629,372565.0
23630,372571.0
23631,372588.0
23632,372590.0
23633,372598.0
23634,372601.0
23635,372607.0
23636,372612.0
23637,372614.0
23638,372623.0
23639,372630.0
23640,372634.0
23641,372660.0
23642,372669.0
23643,372683.0
23644,372684.0
23645,372685.0
23646,372692.0
23647,372695.0
23648,372710.0
23649,372713.0
23650,372722.0
23651,372729.0
23652,372737.0
23653,372746.0
23654,372751.0
23655,372759.0
23656,372777.0
23657,372797.0
23658,372804.0
23659,372810.0
23660,372819.0
23661,372823.0
23662,372825.0
23663,372830.0
23664,372836.0
23665,372871.0
23666,372897.0
23667,372898.0
23668,372900.0
23669,372903.0
23670,372918.0
23671,372940.0
23672,372953.0
23673,372963.0
23674,372987.0
23675,373001.0
23676,373002.0
23677,373021.0
23678,373030.0
23679,373043.0
23680,373060.0
23681,373085.0
23682,373110.0
23683,373140.0
23684,373151.0
23685,373161.0
23686,373162.0
23687,373171.0
23688,373177.0
23689,373182.0
23690,373188.0
23691,373193.0
23692,373196.0
23693,373199.0
23694,373200.0
23695,373208.0
23696,373244.0
23697,373253.0
23698,373272.0
23699,373278.0
23700,373279.0
23701,373291.0
23702,373313.0
23703,373317.0
23704,373330.0
23705,373333.0
23706,373335.0
23707,373339.0
23708,373342.0
23709,373376.0
23710,373380.0
23711,373395.0
23712,373412.0
23713,373422.0
23714,373447.0
23715,373454.0
23716,373456.0
23717,373466.0
23718,373511.0
23719,373532.0
23720,373541.0
23721,373544.0
23722,373551.0
23723,373555.0
23724,373567.0
23725,373575.0
23726,373590.0
23727,373603.0
23728,373617.0
23729,373623.0
23730,373638.0
23731,373650.0
23732,373653.0
23733,373671.0
23734,373672.0
23735,373673.0
23736,373753.0
23737,373770.0
23738,373776.0
23739,373795.0
23740,373800.0
23741,373827.0
23742,373832.0
23743,373869.0
23744,373881.0
23745,373901.0
23746,373935.0
23747,373977.0
23748,373982.0
23749,374008.0
23750,374016.0
23751,374026.0
23752,374030.0
23753,374040.0
23754,374058.0
23755,374082.0
23756,374090.0
23757,374117.0
23758,374118.0
23759,374139.0
23760,374147.0
23761,374149.0
23762,374150.0
23763,374161.0
23764,374162.0
23765,374164.0
23766,374168.0
23767,374176.0
23768,374186.0
23769,374214.0
23770,374223.0
23771,374230.0
23772,374236.0
23773,374252.0
23774,374257.0
23775,374292.0
23776,374304.0
23777,374306.0
23778,374325.0
23779,374327.0
23780,374337.0
23781,374347.0
23782,374352.0
23783,374371.0
23784,374380.0
23785,374388.0
23786,374389.0
23787,374415.0
23788,374421.0
23789,374431.0
23790,374437.0
23791,374441.0
23792,374456.0
23793,374466.0
23794,374472.0
23795,374480.0
23796,374481.0
23797,374484.0
23798,374489.0
23799,374498.0
23800,374500.0
23801,374526.0
23802,374528.0
23803,374533.0
23804,374540.0
23805,374548.0
23806,374552.0
23807,374569.0
23808,374570.0
23809,374572.0
23810,374577.0
23811,374583.0
23812,374588.0
23813,374622.0
23814,374645.0
23815,374655.0
23816,374658.0
23817,374659.0
23818,374678.0
23819,374683.0
23820,374693.0
23821,374698.0
23822,374760.0
23823,374771.0
23824,374778.0
23825,374791.0
23826,374800.0
23827,374815.0
23828,374825.0
23829,374849.0
23830,374852.0
23831,374869.0
23832,374880.0
23833,374894.0
23834,374901.0
23835,374919.0
23836,374939.0
23837,374956.0
23838,374964.0
23839,374971.0
23840,374972.0
23841,374975.0
23842,375010.0
23843,375016.0
23844,375033.0
23845,375091.0
23846,375095.0
23847,375097.0
23848,375098.0
23849,375102.0
23850,375106.0
23851,375113.0
23852,375125.0
23853,375132.0
23854,375141.0
23855,375145.0
23856,375151.0
23857,375152.0
23858,375154.0
23859,375159.0
23860,375160.0
23861,375176.0
23862,375179.0
23863,375183.0
23864,375190.0
23865,375193.0
23866,375198.0
23867,375213.0
23868,375218.0
23869,375235.0
23870,375237.0
23871,375245.0
23872,375261.0
23873,375263.0
23874,375270.0
23875,375278.0
23876,375281.0
23877,375302.0
23878,375304.0
23879,375306.0
23880,375307.0
23881,375319.0
23882,375324.0
23883,375331.0
23884,375353.0
23885,375389.0
23886,375401.0
23887,375412.0
23888,375416.0
23889,375429.0
23890,375433.0
23891,375437.0
23892,375446.0
23893,375451.0
23894,375462.0
23895,375465.0
23896,375472.0
23897,375482.0
23898,375486.0
23899,375488.0
23900,375489.0
23901,375491.0
23902,375494.0
23903,375499.0
23904,375503.0
23905,375517.0
23906,375522.0
23907,375531.0
23908,375543.0
23909,375548.0
23910,375561.0
23911,375569.0
23912,375572.0
23913,375583.0
23914,375611.0
23915,375614.0
23916,375620.0
23917,375621.0
23918,375624.0
23919,375631.0
23920,375638.0
23921,375659.0
23922,375660.0
23923,375661.0
23924,375665.0
23925,375673.0
23926,375700.0
23927,375729.0
23928,375731.0
23929,375754.0
23930,375755.0
23931,375776.0
23932,375788.0
23933,375794.0
23934,375828.0
23935,375836.0
23936,375855.0
23937,375866.0
23938,375874.0
23939,375881.0
23940,375894.0
23941,375896.0
23942,375921.0
23943,375998.0
23944,376008.0
23945,376020.0
23946,376028.0
23947,376043.0
23948,376072.0
23949,376079.0
23950,376085.0
23951,376101.0
23952,376104.0
23953,376126.0
23954,376127.0
23955,376131.0
23956,376158.0
23957,376160.0
23958,376171.0
23959,376180.0
23960,376192.0
23961,376202.0
23962,376207.0
23963,376219.0
23964,376235.0
23965,376249.0
23966,376264.0
23967,376277.0
23968,376323.0
23969,376370.0
23970,376372.0
23971,376427.0
23972,376428.0
23973,376435.0
23974,376440.0
23975,376475.0
23976,376481.0
23977,376565.0
23978,376596.0
23979,376603.0
23980,376608.0
23981,376647.0
23982,376659.0
23983,376668.0
23984,376673.0
23985,376676.0
23986,376683.0
23987,376697.0
23988,376704.0
23989,376705.0
23990,376712.0
23991,376713.0
23992,376741.0
23993,376752.0
23994,376758.0
23995,376779.0
23996,376787.0
23997,376789.0
23998,376794.0
23999,376797.0
24000,376805.0
24001,376814.0
24002,376816.0
24003,376850.0
24004,376862.0
24005,376882.0
24006,376897.0
24007,376947.0
24008,376949.0
24009,376950.0
24010,376952.0
24011,376957.0
24012,376971.0
24013,376972.0
24014,376982.0
24015,377001.0
24016,377027.0
24017,377031.0
24018,377035.0
24019,377061.0
24020,377064.0
24021,377075.0
24022,377090.0
24023,377092.0
24024,377107.0
24025,377111.0
24026,377131.0
24027,377132.0
24028,377134.0
24029,377142.0
24030,377157.0
24031,377167.0
24032,377172.0
24033,377174.0
24034,377186.0
24035,377189.0
24036,377208.0
24037,377224.0
24038,377234.0
24039,377238.0
24040,377247.0
24041,377258.0
24042,377259.0
24043,377271.0
24044,377288.0
24045,377299.0
24046,377327.0
24047,377341.0
24048,377352.0
24049,377382.0
24050,377390.0
24051,377394.0
24052,377402.0
24053,377409.0
24054,377410.0
24055,377414.0
24056,377433.0
24057,377451.0
24058,377462.0
24059,377465.0
24060,377469.0
24061,377482.0
24062,377495.0
24063,377504.0
24064,377508.0
24065,377512.0
24066,377517.0
24067,377518.0
24068,377531.0
24069,377535.0
24070,377537.0
24071,377542.0
24072,377543.0
24073,377545.0
24074,377548.0
24075,377581.0
24076,377591.0
24077,377606.0
24078,377609.0
24079,377610.0
24080,377618.0
24081,377630.0
24082,377644.0
24083,377646.0
24084,377652.0
24085,377662.0
24086,377663.0
24087,377670.0
24088,377676.0
24089,377686.0
24090,377703.0
24091,377704.0
24092,377710.0
24093,377715.0
24094,377726.0
24095,377731.0
24096,377741.0
24097,377794.0
24098,377805.0
24099,377814.0
24100,377816.0
24101,377835.0
24102,377838.0
24103,377844.0
24104,377857.0
24105,377882.0
24106,377890.0
24107,377909.0
24108,377915.0
24109,377936.0
24110,377944.0
24111,377945.0
24112,377949.0
24113,377958.0
24114,377961.0
24115,377971.0
24116,377976.0
24117,377985.0
24118,377999.0
24119,378000.0
24120,378022.0
24121,378030.0
24122,378036.0
24123,378078.0
24124,378087.0
24125,378093.0
24126,378095.0
24127,378101.0
24128,378102.0
24129,378103.0
24130,378130.0
24131,378154.0
24132,378169.0
24133,378177.0
24134,378182.0
24135,378183.0
24136,378203.0
24137,378209.0
24138,378211.0
24139,378212.0
24140,378220.0
24141,378224.0
24142,378229.0
24143,378249.0
24144,378254.0
24145,378257.0
24146,378259.0
24147,378281.0
24148,378283.0
24149,378285.0
24150,378296.0
24151,378306.0
24152,378318.0
24153,378361.0
24154,378371.0
24155,378385.0
24156,378392.0
24157,378400.0
24158,378402.0
24159,378412.0
24160,378421.0
24161,378430.0
24162,378438.0
24163,378442.0
24164,378447.0
24165,378454.0
24166,378468.0
24167,378471.0
24168,378483.0
24169,378498.0
24170,378516.0
24171,378552.0
24172,378556.0
24173,378558.0
24174,378560.0
24175,378580.0
24176,378581.0
24177,378584.0
24178,378602.0
24179,378608.0
24180,378621.0
24181,378634.0
24182,378635.0
24183,378640.0
24184,378648.0
24185,378652.0
24186,378655.0
24187,378687.0
24188,378692.0
24189,378697.0
24190,378701.0
24191,378714.0
24192,378715.0
24193,378722.0
24194,378728.0
24195,378742.0
24196,378743.0
24197,378746.0
24198,378764.0
24199,378767.0
24200,378769.0
24201,378788.0
24202,378818.0
24203,378827.0
24204,378828.0
24205,378840.0
24206,378850.0
24207,378857.0
24208,378862.0
24209,378870.0
24210,378876.0
24211,378882.0
24212,378913.0
24213,378930.0
24214,378938.0
24215,378947.0
24216,378951.0
24217,378952.0
24218,378953.0
24219,378954.0
24220,378966.0
24221,378969.0
24222,378992.0
24223,378998.0
24224,379001.0
24225,379005.0
24226,379029.0
24227,379041.0
24228,379055.0
24229,379072.0
24230,379075.0
24231,379145.0
24232,379146.0
24233,379155.0
24234,379160.0
24235,379162.0
24236,379166.0
24237,379169.0
24238,379174.0
24239,379179.0
24240,379182.0
24241,379213.0
24242,379243.0
24243,379282.0
24244,379293.0
24245,379298.0
24246,379299.0
24247,379302.0
24248,379308.0
24249,379312.0
24250,379330.0
24251,379344.0
24252,379345.0
24253,379366.0
24254,379373.0
24255,379387.0
24256,379410.0
24257,379420.0
24258,379430.0
24259,379433.0
24260,379443.0
24261,379461.0
24262,379480.0
24263,379523.0
24264,379529.0
24265,379531.0
24266,379535.0
24267,379538.0
24268,379539.0
24269,379559.0
24270,379577.0
24271,379600.0
24272,379623.0
24273,379630.0
24274,379632.0
24275,379642.0
24276,379652.0
24277,379664.0
24278,379671.0
24279,379672.0
24280,379690.0
24281,379717.0
24282,379731.0
24283,379743.0
24284,379748.0
24285,379789.0
24286,379794.0
24287,379833.0
24288,379861.0
24289,379864.0
24290,379868.0
24291,379877.0
24292,379902.0
24293,379904.0
24294,379929.0
24295,379936.0
24296,379952.0
24297,379963.0
24298,379971.0
24299,379991.0
24300,380021.0
24301,380050.0
24302,380054.0
24303,380063.0
24304,380086.0
24305,380091.0
24306,380100.0
24307,380102.0
24308,380109.0
24309,380120.0
24310,380152.0
24311,380168.0
24312,380215.0
24313,380235.0
24314,380252.0
24315,380253.0
24316,380254.0
24317,380255.0
24318,380309.0
24319,380310.0
24320,380338.0
24321,380339.0
24322,380340.0
24323,380353.0
24324,380360.0
24325,380361.0
24326,380364.0
24327,380365.0
24328,380400.0
24329,380435.0
24330,380442.0
24331,380452.0
24332,380472.0
24333,380477.0
24334,380493.0
24335,380498.0
24336,380514.0
24337,380522.0
24338,380525.0
24339,380557.0
24340,380558.0
24341,380565.0
24342,380575.0
24343,380588.0
24344,380589.0
24345,380614.0
24346,380620.0
24347,380632.0
24348,380651.0
24349,380668.0
24350,380677.0
24351,380680.0
24352,380719.0
24353,380722.0
24354,380742.0
24355,380749.0
24356,380774.0
24357,380793.0
24358,380843.0
24359,380873.0
24360,380875.0
24361,380878.0
24362,380889.0
24363,380890.0
24364,380897.0
24365,380919.0
24366,380926.0
24367,380936.0
24368,380945.0
24369,380950.0
24370,380951.0
24371,380960.0
24372,380964.0
24373,380966.0
24374,380976.0
24375,380983.0
24376,380991.0
24377,381006.0
24378,381010.0
24379,381026.0
24380,381031.0
24381,381043.0
24382,381052.0
24383,381063.0
24384,381073.0
24385,381082.0
24386,381085.0
24387,381093.0
24388,381097.0
24389,381105.0
24390,381123.0
24391,381125.0
24392,381128.0
24393,381134.0
24394,381166.0
24395,381188.0
24396,381222.0
24397,381239.0
24398,381252.0
24399,381260.0
24400,381271.0
24401,381272.0
24402,381308.0
24403,381326.0
24404,381348.0
24405,381356.0
24406,381360.0
24407,381370.0
24408,381393.0
24409,381407.0
24410,381488.0
24411,381491.0
24412,381493.0
24413,381498.0
24414,381505.0
24415,381506.0
24416,381516.0
24417,381521.0
24418,381525.0
24419,381538.0
24420,381551.0
24421,381552.0
24422,381558.0
24423,381594.0
24424,381604.0
24425,381607.0
24426,381613.0
24427,381618.0
24428,381620.0
24429,381625.0
24430,381627.0
24431,381635.0
24432,381664.0
24433,381676.0
24434,381677.0
24435,381687.0
24436,381692.0
24437,381708.0
24438,381712.0
24439,381718.0
24440,381723.0
24441,381725.0
24442,381732.0
24443,381737.0
24444,381778.0
24445,381787.0
24446,381791.0
24447,381835.0
24448,381855.0
24449,381865.0
24450,381870.0
24451,381881.0
24452,381890.0
24453,381916.0
24454,381967.0
24455,381975.0
24456,382002.0
24457,382010.0
24458,382015.0
24459,382025.0
24460,382056.0
24461,382091.0
24462,382112.0
24463,382115.0
24464,382133.0
24465,382176.0
24466,382183.0
24467,382217.0
24468,382219.0
24469,382241.0
24470,382247.0
24471,382269.0
24472,382311.0
24473,382322.0
24474,382330.0
24475,382331.0
24476,382350.0
24477,382372.0
24478,382381.0
24479,382414.0
24480,382416.0
24481,382425.0
24482,382437.0
24483,382441.0
24484,382462.0
24485,382470.0
24486,382473.0
24487,382478.0
24488,382481.0
24489,382483.0
24490,382486.0
24491,382512.0
24492,382520.0
24493,382531.0
24494,382535.0
24495,382553.0
24496,382564.0
24497,382572.0
24498,382586.0
24499,382590.0
24500,382620.0
24501,382630.0
24502,382645.0
24503,382650.0
24504,382664.0
24505,382671.0
24506,382685.0
24507,382715.0
24508,382735.0
24509,382743.0
24510,382755.0
24511,382765.0
24512,382776.0
24513,382819.0
24514,382843.0
24515,382844.0
24516,382854.0
24517,382867.0
24518,382909.0
24519,382928.0
24520,382929.0
24521,382980.0
24522,382981.0
24523,382985.0
24524,382987.0
24525,382991.0
24526,382999.0
24527,383000.0
24528,383005.0
24529,383017.0
24530,383024.0
24531,383050.0
24532,383054.0
24533,383056.0
24534,383076.0
24535,383078.0
24536,383084.0
24537,383105.0
24538,383106.0
24539,383109.0
24540,383110.0
24541,383118.0
24542,383122.0
24543,383138.0
24544,383139.0
24545,383146.0
24546,383147.0
24547,383148.0
24548,383155.0
24549,383159.0
24550,383173.0
24551,383177.0
24552,383188.0
24553,383209.0
24554,383216.0
24555,383226.0
24556,383245.0
24557,383268.0
24558,383274.0
24559,383278.0
24560,383281.0
24561,383315.0
24562,383317.0
24563,383338.0
24564,383386.0
24565,383392.0
24566,383396.0
24567,383399.0
24568,383408.0
24569,383458.0
24570,383465.0
24571,383468.0
24572,383469.0
24573,383470.0
24574,383474.0
24575,383479.0
24576,383487.0
24577,383501.0
24578,383508.0
24579,383515.0
24580,383528.0
24581,383549.0
24582,383556.0
24583,383567.0
24584,383584.0
24585,383592.0
24586,383624.0
24587,383628.0
24588,383635.0
24589,383636.0
24590,383648.0
24591,383655.0
24592,383659.0
24593,383680.0
24594,383695.0
24595,383696.0
24596,383697.0
24597,383703.0
24598,383712.0
24599,383715.0
24600,383716.0
24601,383717.0
24602,383722.0
24603,383729.0
24604,383738.0
24605,383746.0
24606,383783.0
24607,383784.0
24608,383787.0
24609,383789.0
24610,383793.0
24611,383794.0
24612,383803.0
24613,383823.0
24614,383836.0
24615,383850.0
24616,383853.0
24617,383858.0
24618,383862.0
24619,383874.0
24620,383875.0
24621,383878.0
24622,383880.0
24623,383881.0
24624,383897.0
24625,383902.0
24626,383917.0
24627,383922.0
24628,383939.0
24629,383976.0
24630,383978.0
24631,383995.0
24632,383997.0
24633,384000.0
24634,384004.0
24635,384015.0
24636,384016.0
24637,384022.0
24638,384024.0
24639,384029.0
24640,384035.0
24641,384041.0
24642,384042.0
24643,384057.0
24644,384058.0
24645,384061.0
24646,384075.0
24647,384088.0
24648,384095.0
24649,384097.0
24650,384107.0
24651,384127.0
24652,384135.0
24653,384146.0
24654,384162.0
24655,384175.0
24656,384178.0
24657,384193.0
24658,384219.0
24659,384236.0
24660,384238.0
24661,384247.0
24662,384253.0
24663,384265.0
24664,384272.0
24665,384274.0
24666,384280.0
24667,384321.0
24668,384327.0
24669,384333.0
24670,384335.0
24671,384340.0
24672,384360.0
24673,384369.0
24674,384381.0
24675,384384.0
24676,384393.0
24677,384410.0
24678,384411.0
24679,384426.0
24680,384427.0
24681,384460.0
24682,384461.0
24683,384466.0
24684,384487.0
24685,384509.0
24686,384523.0
24687,384525.0
24688,384529.0
24689,384553.0
24690,384555.0
24691,384581.0
24692,384605.0
24693,384625.0
24694,384627.0
24695,384628.0
24696,384631.0
24697,384643.0
24698,384649.0
24699,384653.0
24700,384659.0
24701,384662.0
24702,384670.0
24703,384681.0
24704,384683.0
24705,384696.0
24706,384708.0
24707,384717.0
24708,384727.0
24709,384728.0
24710,384767.0
24711,384774.0
24712,384778.0
24713,384790.0
24714,384800.0
24715,384820.0
24716,384822.0
24717,384825.0
24718,384837.0
24719,384843.0
24720,384902.0
24721,384910.0
24722,384915.0
24723,384929.0
24724,384936.0
24725,384945.0
24726,384947.0
24727,384948.0
24728,384959.0
24729,384965.0
24730,384966.0
24731,384974.0
24732,384979.0
24733,385010.0
24734,385029.0
24735,385059.0
24736,385060.0
24737,385061.0
24738,385075.0
24739,385085.0
24740,385098.0
24741,385201.0
24742,385226.0
24743,385227.0
24744,385229.0
24745,385242.0
24746,385248.0
24747,385249.0
24748,385254.0
24749,385262.0
24750,385267.0
24751,385268.0
24752,385277.0
24753,385293.0
24754,385337.0
24755,385339.0
24756,385340.0
24757,385346.0
24758,385354.0
24759,385362.0
24760,385399.0
24761,385404.0
24762,385406.0
24763,385407.0
24764,385434.0
24765,385443.0
24766,385450.0
24767,385457.0
24768,385468.0
24769,385472.0
24770,385528.0
24771,385538.0
24772,385546.0
24773,385557.0
24774,385568.0
24775,385574.0
24776,385589.0
24777,385605.0
24778,385607.0
24779,385625.0
24780,385638.0
24781,385647.0
24782,385652.0
24783,385672.0
24784,385673.0
24785,385682.0
24786,385700.0
24787,385758.0
24788,385765.0
24789,385767.0
24790,385771.0
24791,385780.0
24792,385807.0
24793,385819.0
24794,385828.0
24795,385836.0
24796,385854.0
24797,385857.0
24798,385876.0
24799,385888.0
24800,385895.0
24801,385897.0
24802,385916.0
24803,385955.0
24804,385958.0
24805,385961.0
24806,385965.0
24807,385967.0
24808,385978.0
24809,385986.0
24810,385988.0
24811,385997.0
24812,386000.0
24813,386005.0
24814,386026.0
24815,386036.0
24816,386095.0
24817,386108.0
24818,386122.0
24819,386134.0
24820,386167.0
24821,386174.0
24822,386187.0
24823,386199.0
24824,386206.0
24825,386210.0
24826,386215.0
24827,386238.0
24828,386244.0
24829,386256.0
24830,386259.0
24831,386260.0
24832,386271.0
24833,386277.0
24834,386280.0
24835,386306.0
24836,386312.0
24837,386318.0
24838,386321.0
24839,386326.0
24840,386342.0
24841,386344.0
24842,386386.0
24843,386404.0
24844,386431.0
24845,386441.0
24846,386465.0
24847,386472.0
24848,386485.0
24849,386493.0
24850,386496.0
24851,386513.0
24852,386527.0
24853,386532.0
24854,386540.0
24855,386541.0
24856,386567.0
24857,386577.0
24858,386592.0
24859,386593.0
24860,386603.0
24861,386654.0
24862,386669.0
24863,386672.0
24864,386679.0
24865,386684.0
24866,386699.0
24867,386716.0
24868,386717.0
24869,386719.0
24870,386724.0
24871,386733.0
24872,386744.0
24873,386747.0
24874,386778.0
24875,386787.0
24876,386804.0
24877,386842.0
24878,386854.0
24879,386856.0
24880,386863.0
24881,386868.0
24882,386875.0
24883,386877.0
24884,386895.0
24885,386900.0
24886,386916.0
24887,386924.0
24888,386949.0
24889,386955.0
24890,386963.0
24891,386983.0
24892,386984.0
24893,386990.0
24894,387012.0
24895,387020.0
24896,387026.0
24897,387032.0
24898,387041.0
24899,387057.0
24900,387058.0
24901,387083.0
24902,387084.0
24903,387094.0
24904,387100.0
24905,387109.0
24906,387112.0
24907,387114.0
24908,387130.0
24909,387140.0
24910,387141.0
24911,387146.0
24912,387149.0
24913,387168.0
24914,387177.0
24915,387198.0
